timestamp,meterid,voltagemagnitude,voltageangle,frequency
2013-04-22T08:59:26.983,23,1.024,0.0,59.997
2013-04-22T08:59:26.983,44,1.025,30.22,59.996
2013-04-22T08:59:27.000,83,1.02,50.11,59.996
2013-04-22T08:59:27.000,129,1.023,4.17,59.996
2013-04-22T08:59:27.000,44,1.025,30.21,59.996
2013-04-22T08:59:27.000,118,1.026,26.49,59.996
2013-04-22T08:59:27.000,137,0.999,-4.53,59.997
2013-04-22T08:59:27.000,40,1.019,30.89,59.988
2013-04-22T08:59:27.000,23,1.024,0.0,59.996
2013-04-22T08:59:27.000,43,1.009,38.26,59.996
2013-04-22T08:59:27.017,129,1.023,4.18,59.996
2013-04-22T08:59:27.017,44,1.025,30.22,59.997
2013-04-22T08:59:27.017,40,1.02,30.84,59.988
2013-04-22T08:59:27.017,43,1.009,38.26,59.997
2013-04-22T08:59:27.017,83,1.02,50.11,59.997
2013-04-22T08:59:27.017,118,1.026,26.49,59.997
2013-04-22T08:59:27.017,23,1.024,0.0,59.996
2013-04-22T08:59:27.017,137,0.999,-4.53,59.996
2013-04-22T08:59:27.033,83,1.02,50.11,59.996
2013-04-22T08:59:27.033,118,1.026,26.49,59.996
2013-04-22T08:59:27.033,129,1.023,4.17,59.996
2013-04-22T08:59:27.033,23,1.025,0.0,59.997
2013-04-22T08:59:27.033,137,0.999,-4.53,59.997
2013-04-22T08:59:27.033,43,1.009,38.26,59.997
2013-04-22T08:59:27.033,40,1.019,30.79,59.988
2013-04-22T08:59:27.033,44,1.025,30.22,59.996
2013-04-22T08:59:27.050,43,1.009,38.26,59.997
2013-04-22T08:59:27.050,129,1.023,4.17,59.997
2013-04-22T08:59:27.050,44,1.025,30.21,59.996
2013-04-22T08:59:27.050,118,1.026,26.49,59.997
2013-04-22T08:59:27.050,83,1.02,50.11,59.996
2013-04-22T08:59:27.050,137,0.999,-4.54,59.996
2013-04-22T08:59:27.050,40,1.02,30.73,59.987
2013-04-22T08:59:27.050,23,1.024,0.0,59.997
2013-04-22T08:59:27.067,23,1.024,0.0,59.996
2013-04-22T08:59:27.067,43,1.009,38.27,59.997
2013-04-22T08:59:27.067,83,1.02,50.11,59.997
2013-04-22T08:59:27.067,118,1.026,26.49,59.997
2013-04-22T08:59:27.067,44,1.025,30.22,59.997
2013-04-22T08:59:27.067,40,1.02,30.68,59.987
2013-04-22T08:59:27.067,137,0.999,-4.54,59.997
2013-04-22T08:59:27.067,129,1.022,4.17,59.996
2013-04-22T08:59:27.083,118,1.026,26.49,59.996
2013-04-22T08:59:27.083,44,1.025,30.22,59.996
2013-04-22T08:59:27.083,83,1.02,50.11,59.996
2013-04-22T08:59:27.083,137,0.999,-4.53,59.996
2013-04-22T08:59:27.083,129,1.022,4.18,59.996
2013-04-22T08:59:27.083,43,1.009,38.27,59.997
2013-04-22T08:59:27.083,23,1.024,0.0,59.995
2013-04-22T08:59:27.083,40,1.02,30.63,59.988
2013-04-22T08:59:27.100,23,1.024,0.0,59.997
2013-04-22T08:59:27.100,43,1.009,38.27,59.997
2013-04-22T08:59:27.100,83,1.02,50.11,59.997
2013-04-22T08:59:27.100,40,1.02,30.58,59.989
2013-04-22T08:59:27.100,44,1.025,30.21,59.996
2013-04-22T08:59:27.100,118,1.026,26.49,59.996
2013-04-22T08:59:27.100,137,0.999,-4.54,59.997
2013-04-22T08:59:27.100,129,1.023,4.18,59.997
2013-04-22T08:59:27.117,23,1.024,0.0,59.997
2013-04-22T08:59:27.117,118,1.026,26.49,59.997
2013-04-22T08:59:27.117,129,1.023,4.18,59.997
2013-04-22T08:59:27.117,83,1.02,50.11,59.997
2013-04-22T08:59:27.117,44,1.025,30.21,59.997
2013-04-22T08:59:27.117,40,1.019,30.52,59.988
2013-04-22T08:59:27.117,137,0.999,-4.54,59.997
2013-04-22T08:59:27.117,43,1.009,38.27,59.997
2013-04-22T08:59:27.133,118,1.026,26.49,59.997
2013-04-22T08:59:27.133,43,1.009,38.27,59.998
2013-04-22T08:59:27.133,40,1.02,30.47,59.988
2013-04-22T08:59:27.133,83,1.02,50.11,59.998
2013-04-22T08:59:27.133,137,0.999,-4.53,59.998
2013-04-22T08:59:27.133,129,1.022,4.18,59.997
2013-04-22T08:59:27.133,23,1.024,0.0,59.997
2013-04-22T08:59:27.133,44,1.025,30.22,59.997
2013-04-22T08:59:27.150,40,1.02,30.42,59.988
2013-04-22T08:59:27.150,43,1.009,38.28,59.997
2013-04-22T08:59:27.150,118,1.026,26.5,59.997
2013-04-22T08:59:27.150,129,1.022,4.17,59.995
2013-04-22T08:59:27.150,137,0.999,-4.53,59.995
2013-04-22T08:59:27.150,83,1.02,50.12,59.997
2013-04-22T08:59:27.150,23,1.024,0.0,59.995
2013-04-22T08:59:27.150,44,1.025,30.22,59.996
2013-04-22T08:59:27.167,44,1.025,30.22,59.995
2013-04-22T08:59:27.167,23,1.024,0.0,59.996
2013-04-22T08:59:27.167,129,1.022,4.17,59.996
2013-04-22T08:59:27.167,83,1.02,50.12,59.996
2013-04-22T08:59:27.167,43,1.009,38.28,59.996
2013-04-22T08:59:27.167,137,0.999,-4.53,59.995
2013-04-22T08:59:27.167,40,1.02,30.37,59.988
2013-04-22T08:59:27.167,118,1.026,26.49,59.995
2013-04-22T08:59:27.183,23,1.024,0.0,59.996
2013-04-22T08:59:27.183,137,0.999,-4.53,59.997
2013-04-22T08:59:27.183,40,1.02,30.32,59.988
2013-04-22T08:59:27.183,43,1.009,38.28,59.997
2013-04-22T08:59:27.183,129,1.023,4.17,59.996
2013-04-22T08:59:27.183,118,1.026,26.49,59.996
2013-04-22T08:59:27.183,83,1.02,50.12,59.997
2013-04-22T08:59:27.183,44,1.025,30.22,59.997
2013-04-22T08:59:27.200,129,1.023,4.17,59.997
2013-04-22T08:59:27.200,43,1.009,38.29,59.998
2013-04-22T08:59:27.200,137,0.999,-4.53,59.997
2013-04-22T08:59:27.200,40,1.02,30.27,59.988
2013-04-22T08:59:27.200,118,1.026,26.5,59.997
2013-04-22T08:59:27.200,44,1.025,30.22,59.997
2013-04-22T08:59:27.200,83,1.02,50.12,59.997
2013-04-22T08:59:27.200,23,1.024,0.0,59.997
2013-04-22T08:59:27.217,129,1.022,4.17,59.996
2013-04-22T08:59:27.217,44,1.025,30.23,59.996
2013-04-22T08:59:27.217,23,1.024,0.0,59.996
2013-04-22T08:59:27.217,83,1.02,50.13,59.997
2013-04-22T08:59:27.217,137,0.999,-4.53,59.996
2013-04-22T08:59:27.217,118,1.026,26.5,59.996
2013-04-22T08:59:27.217,43,1.009,38.3,59.997
2013-04-22T08:59:27.217,40,1.02,30.23,59.989
2013-04-22T08:59:27.233,44,1.025,30.23,59.997
2013-04-22T08:59:27.233,23,1.024,0.0,59.996
2013-04-22T08:59:27.233,137,0.999,-4.53,59.996
2013-04-22T08:59:27.233,43,1.009,38.3,59.997
2013-04-22T08:59:27.233,83,1.02,50.13,59.997
2013-04-22T08:59:27.233,40,1.02,30.18,59.988
2013-04-22T08:59:27.233,129,1.022,4.17,59.996
2013-04-22T08:59:27.233,118,1.026,26.5,59.997
2013-04-22T08:59:27.250,83,1.02,50.14,59.997
2013-04-22T08:59:27.250,118,1.026,26.51,59.997
2013-04-22T08:59:27.250,137,0.999,-4.52,59.997
2013-04-22T08:59:27.250,43,1.009,38.3,59.997
2013-04-22T08:59:27.250,129,1.022,4.18,59.997
2013-04-22T08:59:27.250,44,1.025,30.23,59.997
2013-04-22T08:59:27.250,23,1.024,0.0,59.996
2013-04-22T08:59:27.250,40,1.02,30.13,59.988
2013-04-22T08:59:27.267,129,1.022,4.17,59.996
2013-04-22T08:59:27.267,83,1.02,50.14,59.997
2013-04-22T08:59:27.267,40,1.02,30.08,59.988
2013-04-22T08:59:27.267,23,1.024,0.0,59.996
2013-04-22T08:59:27.267,44,1.025,30.24,59.997
2013-04-22T08:59:27.267,43,1.009,38.31,59.997
2013-04-22T08:59:27.267,118,1.026,26.51,59.997
2013-04-22T08:59:27.267,137,0.999,-4.53,59.996
2013-04-22T08:59:27.283,129,1.022,4.18,59.996
2013-04-22T08:59:27.283,40,1.02,30.03,59.989
2013-04-22T08:59:27.283,44,1.025,30.24,59.996
2013-04-22T08:59:27.283,43,1.009,38.31,59.996
2013-04-22T08:59:27.283,83,1.02,50.15,59.997
2013-04-22T08:59:27.283,23,1.024,0.0,59.996
2013-04-22T08:59:27.283,118,1.026,26.51,59.997
2013-04-22T08:59:27.283,137,0.999,-4.53,59.996
2013-04-22T08:59:27.300,129,1.022,4.18,59.997
2013-04-22T08:59:27.300,137,0.999,-4.52,59.997
2013-04-22T08:59:27.300,44,1.025,30.25,59.998
2013-04-22T08:59:27.300,83,1.02,50.15,59.997
2013-04-22T08:59:27.300,23,1.024,0.0,59.996
2013-04-22T08:59:27.300,40,1.02,29.99,59.989
2013-04-22T08:59:27.300,43,1.009,38.32,59.998
2013-04-22T08:59:27.300,118,1.026,26.52,59.997
2013-04-22T08:59:27.317,23,1.024,0.0,59.997
2013-04-22T08:59:27.317,40,1.02,29.94,59.989
2013-04-22T08:59:27.317,43,1.009,38.31,59.997
2013-04-22T08:59:27.317,44,1.025,30.25,59.997
2013-04-22T08:59:27.317,118,1.026,26.52,59.997
2013-04-22T08:59:27.317,137,0.999,-4.53,59.997
2013-04-22T08:59:27.317,83,1.02,50.16,59.998
2013-04-22T08:59:27.317,129,1.022,4.18,59.997
2013-04-22T08:59:27.333,23,1.024,0.0,59.997
2013-04-22T08:59:27.333,129,1.022,4.18,59.997
2013-04-22T08:59:27.333,40,1.02,29.89,59.989
2013-04-22T08:59:27.333,83,1.02,50.16,59.997
2013-04-22T08:59:27.333,137,0.999,-4.52,59.997
2013-04-22T08:59:27.333,118,1.026,26.52,59.997
2013-04-22T08:59:27.333,44,1.025,30.25,59.997
2013-04-22T08:59:27.333,43,1.009,38.31,59.997
2013-04-22T08:59:27.350,129,1.022,4.18,59.996
2013-04-22T08:59:27.350,23,1.024,0.0,59.996
2013-04-22T08:59:27.350,83,1.02,50.16,59.997
2013-04-22T08:59:27.350,40,1.02,29.84,59.988
2013-04-22T08:59:27.350,137,0.999,-4.52,59.997
2013-04-22T08:59:27.350,118,1.026,26.52,59.997
2013-04-22T08:59:27.350,44,1.025,30.25,59.997
2013-04-22T08:59:27.350,43,1.009,38.31,59.996
2013-04-22T08:59:27.367,40,1.019,29.79,59.989
2013-04-22T08:59:27.367,118,1.026,26.52,59.997
2013-04-22T08:59:27.367,137,0.999,-4.53,59.995
2013-04-22T08:59:27.367,23,1.024,0.0,59.997
2013-04-22T08:59:27.367,44,1.025,30.26,59.998
2013-04-22T08:59:27.367,43,1.009,38.31,59.997
2013-04-22T08:59:27.367,129,1.022,4.18,59.996
2013-04-22T08:59:27.367,83,1.02,50.17,59.998
2013-04-22T08:59:27.383,137,0.999,-4.53,59.996
2013-04-22T08:59:27.383,118,1.026,26.53,59.997
2013-04-22T08:59:27.383,43,1.009,38.32,59.996
2013-04-22T08:59:27.383,83,1.02,50.18,59.997
2013-04-22T08:59:27.383,40,1.02,29.75,59.989
2013-04-22T08:59:27.383,23,1.024,0.0,59.995
2013-04-22T08:59:27.383,129,1.022,4.18,59.996
2013-04-22T08:59:27.383,44,1.025,30.26,59.997
2013-04-22T08:59:27.400,40,1.02,29.71,59.989
2013-04-22T08:59:27.400,23,1.024,0.0,59.996
2013-04-22T08:59:27.400,118,1.026,26.53,59.996
2013-04-22T08:59:27.400,44,1.025,30.26,59.995
2013-04-22T08:59:27.400,129,1.022,4.18,59.996
2013-04-22T08:59:27.400,83,1.02,50.18,59.997
2013-04-22T08:59:27.400,137,0.999,-4.53,59.995
2013-04-22T08:59:27.400,43,1.009,38.32,59.996
2013-04-22T08:59:27.417,44,1.025,30.26,59.997
2013-04-22T08:59:27.417,43,1.009,38.32,59.997
2013-04-22T08:59:27.417,23,1.024,0.0,59.997
2013-04-22T08:59:27.417,129,1.022,4.18,59.997
2013-04-22T08:59:27.417,40,1.02,29.66,59.989
2013-04-22T08:59:27.417,118,1.026,26.53,59.997
2013-04-22T08:59:27.417,83,1.02,50.18,59.997
2013-04-22T08:59:27.417,137,0.999,-4.53,59.997
2013-04-22T08:59:27.433,129,1.022,4.18,59.998
2013-04-22T08:59:27.433,40,1.02,29.61,59.989
2013-04-22T08:59:27.433,118,1.026,26.52,59.996
2013-04-22T08:59:27.433,23,1.024,0.0,59.998
2013-04-22T08:59:27.433,44,1.025,30.25,59.997
2013-04-22T08:59:27.433,83,1.02,50.18,59.997
2013-04-22T08:59:27.433,137,0.999,-4.54,59.997
2013-04-22T08:59:27.433,43,1.009,38.31,59.997
2013-04-22T08:59:27.450,40,1.02,29.56,59.99
2013-04-22T08:59:27.450,129,1.023,4.17,59.997
2013-04-22T08:59:27.450,43,1.009,38.3,59.996
2013-04-22T08:59:27.450,118,1.026,26.51,59.997
2013-04-22T08:59:27.450,23,1.024,0.0,59.998
2013-04-22T08:59:27.450,83,1.02,50.17,59.997
2013-04-22T08:59:27.450,44,1.025,30.25,59.997
2013-04-22T08:59:27.450,137,0.999,-4.54,59.997
2013-04-22T08:59:27.467,129,1.023,4.18,59.999
2013-04-22T08:59:27.467,137,0.999,-4.54,59.998
2013-04-22T08:59:27.467,23,1.024,0.0,59.998
2013-04-22T08:59:27.467,118,1.026,26.5,59.997
2013-04-22T08:59:27.467,43,1.009,38.29,59.997
2013-04-22T08:59:27.467,83,1.02,50.17,59.997
2013-04-22T08:59:27.467,40,1.02,29.51,59.989
2013-04-22T08:59:27.467,44,1.025,30.25,59.998
2013-04-22T08:59:27.483,118,1.026,26.51,59.998
2013-04-22T08:59:27.483,40,1.02,29.45,59.989
2013-04-22T08:59:27.483,129,1.023,4.18,59.998
2013-04-22T08:59:27.483,137,0.999,-4.54,59.998
2013-04-22T08:59:27.483,83,1.02,50.17,59.998
2013-04-22T08:59:27.483,43,1.009,38.29,59.998
2013-04-22T08:59:27.483,23,1.024,0.0,59.998
2013-04-22T08:59:27.483,44,1.025,30.25,59.998
2013-04-22T08:59:27.500,40,1.02,29.4,59.989
2013-04-22T08:59:27.500,43,1.009,38.29,59.997
2013-04-22T08:59:27.500,83,1.02,50.16,59.997
2013-04-22T08:59:27.500,23,1.024,0.0,59.997
2013-04-22T08:59:27.500,137,0.999,-4.54,59.997
2013-04-22T08:59:27.500,118,1.026,26.51,59.997
2013-04-22T08:59:27.500,129,1.022,4.18,59.998
2013-04-22T08:59:27.500,44,1.025,30.25,59.997
2013-04-22T08:59:27.517,23,1.024,0.0,59.997
2013-04-22T08:59:27.517,83,1.02,50.16,59.996
2013-04-22T08:59:27.517,44,1.025,30.24,59.997
2013-04-22T08:59:27.517,137,0.999,-4.55,59.997
2013-04-22T08:59:27.517,40,1.02,29.36,59.989
2013-04-22T08:59:27.517,129,1.022,4.18,59.997
2013-04-22T08:59:27.517,43,1.009,38.28,59.997
2013-04-22T08:59:27.517,118,1.026,26.5,59.997
2013-04-22T08:59:27.533,83,1.02,50.16,59.997
2013-04-22T08:59:27.533,137,0.999,-4.55,59.997
2013-04-22T08:59:27.533,118,1.026,26.51,59.997
2013-04-22T08:59:27.533,129,1.022,4.18,59.997
2013-04-22T08:59:27.533,40,1.02,29.31,59.99
2013-04-22T08:59:27.533,23,1.024,0.0,59.997
2013-04-22T08:59:27.533,43,1.009,38.28,59.997
2013-04-22T08:59:27.533,44,1.025,30.25,59.997
2013-04-22T08:59:27.550,83,1.02,50.16,59.998
2013-04-22T08:59:27.550,23,1.024,0.0,59.997
2013-04-22T08:59:27.550,40,1.02,29.28,59.991
2013-04-22T08:59:27.550,44,1.025,30.25,59.997
2013-04-22T08:59:27.550,118,1.026,26.51,59.997
2013-04-22T08:59:27.550,129,1.022,4.18,59.997
2013-04-22T08:59:27.550,137,0.999,-4.54,59.997
2013-04-22T08:59:27.550,43,1.009,38.28,59.997
2013-04-22T08:59:27.567,137,0.999,-4.55,59.997
2013-04-22T08:59:27.567,44,1.025,30.25,59.998
2013-04-22T08:59:27.567,83,1.02,50.17,59.997
2013-04-22T08:59:27.567,129,1.022,4.18,59.997
2013-04-22T08:59:27.567,43,1.009,38.28,59.998
2013-04-22T08:59:27.567,40,1.02,29.24,59.99
2013-04-22T08:59:27.567,23,1.024,0.0,59.997
2013-04-22T08:59:27.567,118,1.026,26.51,59.997
2013-04-22T08:59:27.583,43,1.009,38.28,59.997
2013-04-22T08:59:27.583,137,0.999,-4.55,59.998
2013-04-22T08:59:27.583,129,1.022,4.17,59.998
2013-04-22T08:59:27.583,118,1.026,26.5,59.997
2013-04-22T08:59:27.583,40,1.02,29.18,59.989
2013-04-22T08:59:27.583,83,1.02,50.16,59.997
2013-04-22T08:59:27.583,23,1.024,0.0,59.998
2013-04-22T08:59:27.583,44,1.025,30.25,59.997
2013-04-22T08:59:27.600,43,1.009,38.27,59.997
2013-04-22T08:59:27.600,118,1.026,26.5,59.998
2013-04-22T08:59:27.600,129,1.023,4.17,59.998
2013-04-22T08:59:27.600,44,1.025,30.24,59.997
2013-04-22T08:59:27.600,23,1.024,0.0,59.998
2013-04-22T08:59:27.600,40,1.02,29.14,59.99
2013-04-22T08:59:27.600,137,0.999,-4.55,59.998
2013-04-22T08:59:27.600,83,1.02,50.15,59.998
2013-04-22T08:59:27.617,44,1.025,30.24,59.998
2013-04-22T08:59:27.617,40,1.02,29.09,59.99
2013-04-22T08:59:27.617,129,1.023,4.17,59.998
2013-04-22T08:59:27.617,83,1.02,50.15,59.997
2013-04-22T08:59:27.617,43,1.009,38.26,59.997
2013-04-22T08:59:27.617,118,1.026,26.49,59.997
2013-04-22T08:59:27.617,23,1.024,0.0,59.998
2013-04-22T08:59:27.617,137,0.999,-4.55,59.998
2013-04-22T08:59:27.633,43,1.009,38.26,59.998
2013-04-22T08:59:27.633,118,1.026,26.49,59.997
2013-04-22T08:59:27.633,40,1.02,29.04,59.99
2013-04-22T08:59:27.633,83,1.02,50.15,59.998
2013-04-22T08:59:27.633,23,1.024,0.0,59.998
2013-04-22T08:59:27.633,129,1.023,4.17,59.998
2013-04-22T08:59:27.633,44,1.025,30.23,59.998
2013-04-22T08:59:27.633,137,0.999,-4.55,59.998
2013-04-22T08:59:27.650,83,1.02,50.14,59.997
2013-04-22T08:59:27.650,40,1.02,29.0,59.99
2013-04-22T08:59:27.650,129,1.023,4.17,59.998
2013-04-22T08:59:27.650,137,0.999,-4.54,59.999
2013-04-22T08:59:27.650,44,1.025,30.23,59.997
2013-04-22T08:59:27.650,23,1.024,0.0,59.998
2013-04-22T08:59:27.650,43,1.009,38.26,59.998
2013-04-22T08:59:27.650,118,1.026,26.49,59.998
2013-04-22T08:59:27.667,43,1.009,38.24,59.997
2013-04-22T08:59:27.667,44,1.025,30.23,59.998
2013-04-22T08:59:27.667,83,1.02,50.14,59.998
2013-04-22T08:59:27.667,23,1.024,0.0,59.999
2013-04-22T08:59:27.667,40,1.02,28.95,59.991
2013-04-22T08:59:27.667,129,1.023,4.17,59.998
2013-04-22T08:59:27.667,137,0.999,-4.55,59.998
2013-04-22T08:59:27.667,118,1.026,26.48,59.997
2013-04-22T08:59:27.683,40,1.02,28.91,59.991
2013-04-22T08:59:27.683,23,1.024,0.0,59.997
2013-04-22T08:59:27.683,137,0.999,-4.54,59.998
2013-04-22T08:59:27.683,83,1.02,50.14,59.998
2013-04-22T08:59:27.683,44,1.025,30.23,59.997
2013-04-22T08:59:27.683,43,1.009,38.25,59.998
2013-04-22T08:59:27.683,118,1.026,26.48,59.997
2013-04-22T08:59:27.683,129,1.023,4.17,59.998
2013-04-22T08:59:27.700,137,0.999,-4.54,59.997
2013-04-22T08:59:27.700,23,1.024,0.0,59.997
2013-04-22T08:59:27.700,118,1.026,26.48,59.997
2013-04-22T08:59:27.700,129,1.023,4.17,59.997
2013-04-22T08:59:27.700,43,1.009,38.25,59.998
2013-04-22T08:59:27.700,44,1.025,30.24,59.998
2013-04-22T08:59:27.700,40,1.02,28.87,59.99
2013-04-22T08:59:27.700,83,1.02,50.14,59.997
2013-04-22T08:59:27.717,23,1.025,0.0,59.998
2013-04-22T08:59:27.717,129,1.023,4.17,59.997
2013-04-22T08:59:27.717,40,1.02,28.82,59.989
2013-04-22T08:59:27.717,43,1.009,38.24,59.997
2013-04-22T08:59:27.717,118,1.027,26.48,59.997
2013-04-22T08:59:27.717,44,1.025,30.23,59.997
2013-04-22T08:59:27.717,137,0.999,-4.54,59.998
2013-04-22T08:59:27.717,83,1.02,50.14,59.997
2013-04-22T08:59:27.733,129,1.023,4.17,59.998
2013-04-22T08:59:27.733,43,1.009,38.24,59.998
2013-04-22T08:59:27.733,83,1.02,50.14,59.998
2013-04-22T08:59:27.733,137,0.999,-4.54,59.999
2013-04-22T08:59:27.733,118,1.026,26.48,59.998
2013-04-22T08:59:27.733,44,1.025,30.23,59.998
2013-04-22T08:59:27.733,40,1.02,28.77,59.99
2013-04-22T08:59:27.733,23,1.025,0.0,59.998
2013-04-22T08:59:27.750,129,1.023,4.17,59.999
2013-04-22T08:59:27.750,137,0.999,-4.54,59.998
2013-04-22T08:59:27.750,44,1.025,30.23,59.998
2013-04-22T08:59:27.750,40,1.02,28.73,59.991
2013-04-22T08:59:27.750,83,1.02,50.13,59.998
2013-04-22T08:59:27.750,23,1.025,0.0,59.998
2013-04-22T08:59:27.750,43,1.009,38.23,59.998
2013-04-22T08:59:27.750,118,1.026,26.47,59.997
2013-04-22T08:59:27.767,83,1.02,50.13,59.998
2013-04-22T08:59:27.767,23,1.025,0.0,59.999
2013-04-22T08:59:27.767,137,0.999,-4.54,59.999
2013-04-22T08:59:27.767,40,1.02,28.67,59.99
2013-04-22T08:59:27.767,44,1.025,30.23,59.998
2013-04-22T08:59:27.767,129,1.023,4.17,59.998
2013-04-22T08:59:27.767,118,1.026,26.47,59.998
2013-04-22T08:59:27.767,43,1.009,38.22,59.998
2013-04-22T08:59:27.783,118,1.026,26.46,59.997
2013-04-22T08:59:27.783,40,1.02,28.63,59.992
2013-04-22T08:59:27.783,43,1.009,38.22,59.998
2013-04-22T08:59:27.783,23,1.025,0.0,59.998
2013-04-22T08:59:27.783,44,1.025,30.22,59.997
2013-04-22T08:59:27.783,129,1.023,4.17,59.998
2013-04-22T08:59:27.783,137,0.999,-4.53,59.999
2013-04-22T08:59:27.783,83,1.02,50.12,59.997
2013-04-22T08:59:27.800,40,1.02,28.59,59.991
2013-04-22T08:59:27.800,129,1.023,4.16,59.998
2013-04-22T08:59:27.800,43,1.009,38.22,59.998
2013-04-22T08:59:27.800,118,1.026,26.46,59.998
2013-04-22T08:59:27.800,44,1.025,30.22,59.998
2013-04-22T08:59:27.800,83,1.02,50.12,59.998
2013-04-22T08:59:27.800,137,0.999,-4.53,59.999
2013-04-22T08:59:27.800,23,1.025,0.0,59.998
2013-04-22T08:59:27.817,44,1.025,30.22,59.999
2013-04-22T08:59:27.817,83,1.02,50.12,59.998
2013-04-22T08:59:27.817,118,1.026,26.46,59.998
2013-04-22T08:59:27.817,40,1.02,28.54,59.99
2013-04-22T08:59:27.817,23,1.024,0.0,59.998
2013-04-22T08:59:27.817,129,1.023,4.16,59.998
2013-04-22T08:59:27.817,43,1.009,38.21,59.998
2013-04-22T08:59:27.817,137,0.999,-4.53,59.998
2013-04-22T08:59:27.833,137,0.999,-4.53,59.998
2013-04-22T08:59:27.833,83,1.02,50.12,59.998
2013-04-22T08:59:27.833,129,1.023,4.17,59.998
2013-04-22T08:59:27.833,40,1.02,28.5,59.991
2013-04-22T08:59:27.833,43,1.009,38.22,59.998
2013-04-22T08:59:27.833,118,1.026,26.47,59.998
2013-04-22T08:59:27.833,44,1.025,30.22,59.998
2013-04-22T08:59:27.833,23,1.024,0.0,59.998
2013-04-22T08:59:27.850,137,0.999,-4.53,59.998
2013-04-22T08:59:27.850,83,1.02,50.12,59.998
2013-04-22T08:59:27.850,44,1.025,30.22,59.998
2013-04-22T08:59:27.850,43,1.009,38.22,59.998
2013-04-22T08:59:27.850,118,1.026,26.47,59.998
2013-04-22T08:59:27.850,129,1.023,4.17,59.999
2013-04-22T08:59:27.850,23,1.024,0.0,59.998
2013-04-22T08:59:27.850,40,1.02,28.45,59.991
2013-04-22T08:59:27.867,137,0.999,-4.53,59.999
2013-04-22T08:59:27.867,40,1.02,28.4,59.99
2013-04-22T08:59:27.867,129,1.023,4.17,59.999
2013-04-22T08:59:27.867,118,1.026,26.46,59.998
2013-04-22T08:59:27.867,43,1.009,38.21,59.998
2013-04-22T08:59:27.867,83,1.02,50.12,59.998
2013-04-22T08:59:27.867,23,1.024,0.0,59.999
2013-04-22T08:59:27.867,44,1.025,30.22,59.998
2013-04-22T08:59:27.883,137,0.999,-4.53,59.998
2013-04-22T08:59:27.883,129,1.023,4.17,59.998
2013-04-22T08:59:27.883,23,1.024,0.0,59.998
2013-04-22T08:59:27.883,118,1.026,26.47,59.999
2013-04-22T08:59:27.883,40,1.02,28.36,59.991
2013-04-22T08:59:27.883,83,1.02,50.12,59.998
2013-04-22T08:59:27.883,44,1.025,30.23,59.999
2013-04-22T08:59:27.883,43,1.009,38.22,59.998
2013-04-22T08:59:27.900,118,1.027,26.46,59.998
2013-04-22T08:59:27.900,137,0.999,-4.53,59.998
2013-04-22T08:59:27.900,129,1.023,4.17,59.999
2013-04-22T08:59:27.900,44,1.025,30.22,59.998
2013-04-22T08:59:27.900,23,1.025,0.0,59.999
2013-04-22T08:59:27.900,40,1.019,28.31,59.991
2013-04-22T08:59:27.900,83,1.02,50.12,59.998
2013-04-22T08:59:27.900,43,1.009,38.21,59.998
2013-04-22T08:59:27.917,129,1.023,4.16,59.999
2013-04-22T08:59:27.917,83,1.02,50.11,59.998
2013-04-22T08:59:27.917,118,1.027,26.46,59.999
2013-04-22T08:59:27.917,137,0.999,-4.54,59.999
2013-04-22T08:59:27.917,44,1.025,30.22,59.999
2013-04-22T08:59:27.917,40,1.019,28.26,59.991
2013-04-22T08:59:27.917,43,1.009,38.2,59.998
2013-04-22T08:59:27.917,23,1.025,0.0,59.999
2013-04-22T08:59:27.933,129,1.023,4.16,59.999
2013-04-22T08:59:27.933,83,1.02,50.11,59.998
2013-04-22T08:59:27.933,118,1.027,26.46,59.998
2013-04-22T08:59:27.933,137,0.999,-4.54,59.998
2013-04-22T08:59:27.933,44,1.025,30.21,59.999
2013-04-22T08:59:27.933,40,1.019,28.2,59.99
2013-04-22T08:59:27.933,23,1.025,0.0,59.999
2013-04-22T08:59:27.933,43,1.009,38.21,59.999
2013-04-22T08:59:27.950,118,1.027,26.45,59.998
2013-04-22T08:59:27.950,40,1.02,28.15,59.989
2013-04-22T08:59:27.950,83,1.02,50.11,59.998
2013-04-22T08:59:27.950,43,1.009,38.2,59.998
2013-04-22T08:59:27.950,23,1.025,0.0,59.999
2013-04-22T08:59:27.950,44,1.025,30.21,59.998
2013-04-22T08:59:27.950,137,0.999,-4.54,59.999
2013-04-22T08:59:27.950,129,1.023,4.17,60.0
2013-04-22T08:59:27.967,44,1.025,30.21,60.0
2013-04-22T08:59:27.967,129,1.023,4.17,59.999
2013-04-22T08:59:27.967,43,1.009,38.2,59.999
2013-04-22T08:59:27.967,23,1.025,0.0,59.999
2013-04-22T08:59:27.967,118,1.027,26.45,59.999
2013-04-22T08:59:27.967,83,1.02,50.11,59.999
2013-04-22T08:59:27.967,137,0.999,-4.54,59.999
2013-04-22T08:59:27.967,40,1.02,28.1,59.99
2013-04-22T08:59:27.983,40,1.02,28.05,59.991
2013-04-22T08:59:27.983,43,1.009,38.2,59.998
2013-04-22T08:59:27.983,83,1.02,50.11,59.999
2013-04-22T08:59:27.983,23,1.025,0.0,59.999
2013-04-22T08:59:27.983,137,0.999,-4.54,59.999
